superfamily,family,subfamily,genus,genus and synonyms
Chalcidoidea,Tetracampidae,Platynocheilinae,Platynocheilus,Platynocheilus Westwood 1837	Pteroncoma Förster 1841
Chalcidoidea,Tetracampidae,Tetracampinae,Cassidocida,Cassidocida Crawford 1913
Chalcidoidea,Tetracampidae,Tetracampinae,Diplesiostigma,Diplesiostigma Girault 1920	Xanthopirene Girault 1929
Chalcidoidea,Tetracampidae,Tetracampinae,Dipriocampe,Dipriocampe Boucek 1957
Chalcidoidea,Tetracampidae,Tetracampinae,Epiclerus,Epiclerus Haliday 1844	Diparellomyia Girault 1913
Chalcidoidea,Tetracampidae,Tetracampinae,Foersterella,Hyperbius Förster 1878 Homo.	Foersterella Dalla Torre 1897
Chalcidoidea,Tetracampidae,Tetracampinae,Niticampe,Niticampe Boucek 1988
Chalcidoidea,Tetracampidae,Tetracampinae,Platytetracampe,Platytetracampe Girault 1915
Chalcidoidea,Tetracampidae,Tetracampinae,Tetracampe,Tetracampe Förster 1841
Chalcidoidea,Torymidae,Megastigminae,Bootanelleus,Bootanelleus Girault 1915
Chalcidoidea,Torymidae,Megastigminae,Bootania,Metamorpha Walker 1862 Homo.	Bootania Dalla Torre 1897	Spilomegastigmus Cameron 1905 Syn.	Eutanycormus Cameron 1909 Syn.	Pulvilligera Strand 1911 Syn.
Chalcidoidea,Torymidae,Megastigminae,Bootanomyia,Bootanomyia Girault 1915	Epibootania Girault 1937
Chalcidoidea,Torymidae,Megastigminae,Bortesia,Bortesia Pagliano & Scaramozzino 1990	Xenostigmus Riek 1966
Chalcidoidea,Torymidae,Megastigminae,Ianistigmus,Ianistigmus Boucek 1988
Chalcidoidea,Torymidae,Megastigminae,Malostigmus,Malostigmus Boucek 1988
Chalcidoidea,Torymidae,Megastigminae,Mangostigmus,Mangostigmus Boucek 1986
Chalcidoidea,Torymidae,Megastigminae,Megastigmus,Megastigmus Dalman 1820	Cycloneuron Dahlbom 1857	Trogocarpus Rondani 1877	Megalostigmus Schulz 1906	Xanthosomoides Girault 1913	Epimegastigmus Girault 1915	Eumegastigmus Hussey 1956
Chalcidoidea,Torymidae,Megastigminae,Neomegastigmus,Neomegastigmus Girault 1915	Neomegastigmus Girault 1915 Homo.
Chalcidoidea,Torymidae,Megastigminae,Paramegastigmus,Paramegastigmus Girault 1915
Chalcidoidea,Torymidae,Megastigminae,Westralianus,Westralianus Boucek 1988
Chalcidoidea,Torymidae,Toryminae,Adontomerus,Adontomerus Nikol'skaya 1955	Mellitotorymus Steffan 1964
Chalcidoidea,Torymidae,Toryminae,Allotorymus,Allotorymus Huber 1927
Chalcidoidea,Torymidae,Toryminae,Aloomba,Aloomba Girault 1921
Chalcidoidea,Torymidae,Toryminae,Amoturoides,Amoturoides Girault 1932
Chalcidoidea,Torymidae,Toryminae,Anneckeida,Anneckeida Boucek 1978
Chalcidoidea,Torymidae,Toryminae,Austorymus,Austorymus Boucek 1988
Chalcidoidea,Torymidae,Toryminae,Austroamotura,Austroamotura Girault 1934
Chalcidoidea,Torymidae,Toryminae,Chalcimerus,Chalcimerus Steffan & Andriescu 1962
Chalcidoidea,Torymidae,Toryminae,Chrysochalcissa,Chrysochalcissa Girault 1915
Chalcidoidea,Torymidae,Toryminae,Cryptopristus,Cryptopristus Förster 1856	Websterellus Ashmead 1893
Chalcidoidea,Torymidae,Toryminae,Ditropinotus,Ditropinotus Crawford 1907
Chalcidoidea,Torymidae,Toryminae,Ecdamua,Ecdamua Walker 1862	Monodontomerella Girault 1925
Chalcidoidea,Torymidae,Toryminae,Echthrodape,Echthrodape Burks 1969
Chalcidoidea,Torymidae,Toryminae,Eridontomerus,Eridontomerus Crawford 1907	Dibaeomerus Erdös 1954	Dibaeomerus Erdös 1964
Chalcidoidea,Torymidae,Toryminae,Erimerus,Erimerus Crawford 1914
Chalcidoidea,Torymidae,Toryminae,Exopristus,Exopristus Ruschka 1923	Exopristoides Boucek 1982
Chalcidoidea,Torymidae,Toryminae,Glyphomerus,Glyphomerus Förster 1856	Oligosthenus Förster 1856
Chalcidoidea,Torymidae,Toryminae,Idarnotorymus,Idarnotorymus Masi 1916	Slanecia Boucek 1956
Chalcidoidea,Torymidae,Toryminae,Idiomacromerus,Idiomacromerus Crawford 1914	Lochites Förster 1856	Liodontomerus Gahan 1914	Lochitisca Ghesquière 1946	Lochimerus Szelényi 1957	Liotorymus Steffan 1962	Conolochites Boucek 1982
Chalcidoidea,Torymidae,Toryminae,Lissotorymus,Lissotorymus Kamijo 1961
Chalcidoidea,Torymidae,Toryminae,Mantiphaga,Mantiphaga Ferrière 1955
Chalcidoidea,Torymidae,Toryminae,Mesodiomorus,Mesodiomorus Strand 1911
Chalcidoidea,Torymidae,Toryminae,Microdontomerus,Microdontomerus Crawford 1907	Antistrophoplex Crawford 1914	Paraholaspis Masi 1921	Plastotorymus Masi 1921
Chalcidoidea,Torymidae,Toryminae,Micropodagrion,Micropodagrion Ferrière 1955
Chalcidoidea,Torymidae,Toryminae,Monodontomerus,Monodontomerus Westwood 1833	Paroligosthenus Cameron 1913
Chalcidoidea,Torymidae,Toryminae,Neopalachia,Neopalachia Boucek 1978
Chalcidoidea,Torymidae,Toryminae,Odopoia,Odopoia Walker 1871	Odopoea Dalla Torre 1898	Australtorymus Girault 1925	Ua Girault 1929	Pauliana Risbec 1952
Chalcidoidea,Torymidae,Toryminae,Oopristus,Oopristus Steffan 1968
Chalcidoidea,Torymidae,Toryminae,Ophiopinotus,Ophiopinotus Husain & Kudeshia 1987
Chalcidoidea,Torymidae,Toryminae,Ovidia,Ovidia Girault 1924
Chalcidoidea,Torymidae,Toryminae,Palachia,Palachia Boucek 1969
Chalcidoidea,Torymidae,Toryminae,Palaeotorymus,Palaeotorymus Brues 1910
Chalcidoidea,Torymidae,Toryminae,Palmon,Palmon Dalman 1825	Pachytomoides Girault 1913
Chalcidoidea,Torymidae,Toryminae,Perissocentrus,Perissocentrus Crawford 1910
Chalcidoidea,Torymidae,Toryminae,Physothorax,Physothorax Mayr 1885	Plesiostigma Mayr 1885
Chalcidoidea,Torymidae,Toryminae,Platykula,Platykula Huber 1927
Chalcidoidea,Torymidae,Toryminae,Plesiostigmodes,Plesiostigmodes Ashmead 1904
Chalcidoidea,Torymidae,Toryminae,Podagrion,Podagrion Spinola 1811	Priomerus Walker 1833 Syn.	Pachytomus Westwood 1847 Syn.	Bactyrischion Costa 1857 Syn.	Notopodion Dahlbom 1857 Syn.	Blephonira Holmgren 1868 Syn.	Cleptimorpha Walker 1872 Syn.	Coquerelia Saussure 1890 Syn.	Cyanostola Saussure 1890 Syn.	Cleptomorpha Dalla Torre 1898 Syn.	Notopodium Schulz 1906 Syn.	Podagrium Schulz 1906 Emend.	Pachytomoidella Girault 1913 Syn.	Propodagrion Girault 1915 Syn.	Coquereliana Gahan & Fagan 1923 Syn.
Chalcidoidea,Torymidae,Toryminae,Podagrionella,Podagrionella Girault 1913	Iridophaga Picard 1933	Tarachodiphaga Ferrière 1955	Iridophagoides Erdös 1964
Chalcidoidea,Torymidae,Toryminae,Pradontomerus,Pradontomerus Boucek 1978
Chalcidoidea,Torymidae,Toryminae,Propachytomoides,Propachytomoides Girault 1917	Podagrionella Girault 1914
Chalcidoidea,Torymidae,Toryminae,Propalachia,Propalachia Boucek 1978
Chalcidoidea,Torymidae,Toryminae,Pseuderimerus,Pseuderimerus Gahan 1919	Lochitimorpha Szelényi 1957
Chalcidoidea,Torymidae,Toryminae,Pseudotorymus,Pseudotorymus Masi 1921	Holaspis Mayr 1874	Senegalella Risbec 1951	Thiesia Risbec 1951
Chalcidoidea,Trichogrammatidae,,Aphelinoidea,Aphelinoidea Girault 1911	Lathromeroides Girault 1913	Diaclava Blood & Kryger 1928	Krygeriola Novicki 1934	Thalesanna Girault 1938	Lengerkeniola Novicky 1946	Encyrtogramma De Santis 1957	Tanygramma De Santis 1957
Chalcidoidea,Trichogrammatidae,,Apseudogramma,Apseudogramma Girault 1915
Chalcidoidea,Trichogrammatidae,,Asynacta,Asynacta Förster 1856
Chalcidoidea,Trichogrammatidae,,Australufens,Australufens Girault 1935
Chalcidoidea,Trichogrammatidae,,Bloodiella,Bloodiella Nowicki 1935
Chalcidoidea,Trichogrammatidae,,Brachista,Brachista Walker 1851	Brachysticha Förster 1856	Giraultiola Novicki 1936
Chalcidoidea,Trichogrammatidae,,Brachygrammatella,Brachygrammatella Girault 1915	Pseudbrachygramma Girault 1915
Chalcidoidea,Trichogrammatidae,,Brachyia,Brachyia Strand 1928	Brachygramma Girault 1912
Chalcidoidea,Trichogrammatidae,,Brachyufens,Brachyufens Viggiani 1968
Chalcidoidea,Trichogrammatidae,,Chaetogramma,Chaetogramma Doutt 1975	Chaetogrammina Hayat 1981
Chalcidoidea,Trichogrammatidae,,Chaetostricha,Chaetostricha Walker 1851	Centrobia Förster 1856	Centrobiella Girault 1912	Ratzeburgalla Girault 1938
Chalcidoidea,Trichogrammatidae,,Chaetostrichella,Chaetostrichella Girault 1914
Chalcidoidea,Trichogrammatidae,,Densufens,Densufens Lin 1994
Chalcidoidea,Trichogrammatidae,,Doirania,Doirania Waterston 1928
Chalcidoidea,Trichogrammatidae,,Epoligosita,Epoligosita Girault 1916	Paroligosita Girault & Dodd 1915
Chalcidoidea,Trichogrammatidae,,Epoligositina,Epoligositina Livingstone & Yacoob 1983
Chalcidoidea,Trichogrammatidae,,Eteroligosita,Eteroligosita Viggiani 1976
Chalcidoidea,Trichogrammatidae,,Eutrichogramma,Eutrichogramma Lin 1981
Chalcidoidea,Trichogrammatidae,,Gnorimogramma,Gnorimogramma De Santis 1972
Chalcidoidea,Trichogrammatidae,,Haeckeliania,Haeckeliania Girault 1912
Chalcidoidea,Trichogrammatidae,,Hayatia,Hayatia Viggiani 1982
Chalcidoidea,Trichogrammatidae,,Hispidophila,Hispidophila Viggiani 1968
Chalcidoidea,Trichogrammatidae,,Hydrophylita,Hydrophylita Ghesquière 1946	Hydrophylax Matheson & Crosby 1912	Lutzimicron Costa Lima 1960
Chalcidoidea,Trichogrammatidae,,Ittys,Ittys Girault 1911
Chalcidoidea,Trichogrammatidae,,Ittysella,Ittysella Pinto & Viggiani 1988
Chalcidoidea,Trichogrammatidae,,Japania,Japania Girault 1911	Parufens Girault 1913
Chalcidoidea,Trichogrammatidae,,Lathrogramma,Lathrogramma De Santis 1952
Chalcidoidea,Trichogrammatidae,,Lathromeris,Lathromeris Förster 1856	Lathromerella Girault 1912	Garouella Risbec 1956
Chalcidoidea,Trichogrammatidae,,Lathromeroidea,Lathromeroidea Girault 1912	Centrobiopsis Girault 1918
Chalcidoidea,Trichogrammatidae,,Lathromeromyia,Lathromeromyia Girault 1914	Lathromeromina Livingstone & Yacoob 1983
Chalcidoidea,Trichogrammatidae,,Megaphragma,Megaphragma Timberlake 1924	Sethosiella Kryger 1932	Paramegaphragma Lin 1992
Chalcidoidea,Trichogrammatidae,,Mirufens,Mirufens Girault 1915	Trachocera Blood & Kryger 1928
Chalcidoidea,Trichogrammatidae,,Monorthochaeta,Monorthochaeta Blood 1923	Monorthochaeta Blood & Kryger 1928
Chalcidoidea,Trichogrammatidae,,Neobrachista,Neobrachista Girault 1912
Chalcidoidea,Trichogrammatidae,,Neobrachistella,Neobrachistella Girault 1912
Chalcidoidea,Trichogrammatidae,,Neocentrobia,Neocentrobia Girault 1912
Chalcidoidea,Trichogrammatidae,,Neocentrobiella,Neocentrobiella Girault 1915
Chalcidoidea,Trichogrammatidae,,Neolathromera,Neolathromera Ishii 1934
Chalcidoidea,Trichogrammatidae,,Oligosita,Oligosita Walker 1851	Westwoodella Ashmead 1904	Paroligosita Kurdjumov 1911	Pseudoligosita Girault 1913	Zorontogramma Silvestri 1915
Chalcidoidea,Trichogrammatidae,,Oligositoides,Oligositoides Doutt 1968
Chalcidoidea,Trichogrammatidae,,Ophioneurus,Ophioneurus Ratzeburg 1852	Mooa Girault 1930
Chalcidoidea,Trichogrammatidae,,Paracentrobia,Paracentrobia Howard 1897	Abbella Girault 1911	Brachistella Girault 1911	Jassidophthora Perkins 1912	Abbellisca Ghesquière 1946
Chalcidoidea,Trichogrammatidae,,Parahispidophila,Parahispidophila Yousuf & Shafee 1988
Chalcidoidea,Trichogrammatidae,,Paraittys,Paraittys Viggiani 1972
Chalcidoidea,Trichogrammatidae,,Paratrichogramma,Paratrichogramma Girault 1912
Chalcidoidea,Trichogrammatidae,,Paruscanoidea,Paruscanoidea Girault 1915
Chalcidoidea,Trichogrammatidae,,Pintoa,Pintoa Viggiani 1988
Chalcidoidea,Trichogrammatidae,,Poropoea,Poropoea Förster 1851	Poropoeoides Novicki 1936
Chalcidoidea,Trichogrammatidae,,Prestwichia,Prestwichia Lubbock 1864	Austromicron Tillyard 1926
Chalcidoidea,Trichogrammatidae,,Probrachista,Probrachista Viggiani 1968
Chalcidoidea,Trichogrammatidae,,Prochaetostricha,Prochaetostricha Lin 1981
Chalcidoidea,Trichogrammatidae,,Prosoligosita,Prosoligosita Hayat & Husain 1981
Chalcidoidea,Trichogrammatidae,,Pseudobrachysticha,Pseudobrachysticha Girault 1915
Chalcidoidea,Trichogrammatidae,,Pseudogrammina,Pseudogramma Girault 1912 Homo.	Pseudogrammina Ghesquière 1946
Chalcidoidea,Trichogrammatidae,,Pseudoxenufens,Pseudoxenufens Yoshimoto 1976
Chalcidoidea,Trichogrammatidae,,Pterandrophysalis,Pterandrophysalis Nowicki 1935
Chalcidoidea,Trichogrammatidae,,Pterygogramma,Pterygogramma Perkins 1906	Abbelloides Brèthes 1928
Chalcidoidea,Trichogrammatidae,,Soikiella,Soikiella Novicki 1934
Chalcidoidea,Trichogrammatidae,,Szelenyia,Szelenyia Nowicki 1940	Ceratogramma De Santis 1957 Syn.
Chalcidoidea,Trichogrammatidae,,Thoreauia,Thoreauia Girault 1916	Tennysoniana Girault 1920	Austrobelia Girault 1923	Austrobella Girault 1928
Chalcidoidea,Trichogrammatidae,,Trichogramma,Microma Curtis 1829 Homo.	Trichogramma Westwood 1833	Calleptiles Haliday 1833 Syn.	Pentarthron Riley 1872 Syn.	Aprobosca Westwood 1879 Syn.	Oophthora Aurivillius 1898 Syn.	Xanthoatomus Ashmead 1904 Syn.	Neotrichogramma Girault 1911 Syn.	Trichogrammatana Girault 1932 Syn.	Trichogrammanza Carver 1978 Syn.	Nuniella Kostadinov 1988 Syn.	Vanlisus Pinto 1999 Syn.
Chalcidoidea,Trichogrammatidae,,Trichogrammatella,Trichogrammatella Girault 1911
Chalcidoidea,Trichogrammatidae,,Trichogrammatoidea,Trichogrammatoidea Girault 1911
Chalcidoidea,Trichogrammatidae,,Trichogrammatomyia,Trichogrammatomyia Girault 1916
Chalcidoidea,Trichogrammatidae,,Tumidiclava,Tumidiclava Girault 1911	Orthoneura Blood 1923 Syn.	Orthoneura Blood & Kryger 1928 Homo.	Orthoneurella Blood & Kryger 1929 Syn.
Chalcidoidea,Trichogrammatidae,,Tumidifemur,Tumidifemur Girault 1911
Chalcidoidea,Trichogrammatidae,,Ufens,Ufens Girault 1911
Chalcidoidea,Trichogrammatidae,,Urogramma,Urogramma Girault 1920
Chalcidoidea,Trichogrammatidae,,Uscana,Uscana Girault 1911	Zaga Girault 1911 Syn.	Bruchoctonus Grese 1923 Syn.
Chalcidoidea,Trichogrammatidae,,Uscanella,Uscanella Girault 1911
Chalcidoidea,Trichogrammatidae,,Uscanoidea,Uscanoidea Girault 1911
Chalcidoidea,Trichogrammatidae,,Uscanopsis,Uscanopsis Girault 1916
Chalcidoidea,Trichogrammatidae,,Xenufens,Xenufens Girault 1915
Chalcidoidea,Trichogrammatidae,,Xenufensia,Xenufensia Girault 1938
Chalcidoidea,Trichogrammatidae,,Xiphogramma,Xiphogramma Novicky 1940
Chalcidoidea,Trichogrammatidae,,Zagella,Zagella Girault 1918	Burksiella De Santis 1957 Syn.
Chalcidoidea,Trichogrammatidae,,Zelogramma ,Zelogramma Noyes & Valentine 1989
Chalcidoidea,Encyrtidae,Encyrtinae,Metablastothrix,Metablastothrix Sugonjaev 1964
Chalcidoidea,Encyrtidae,Encyrtinae,Blatticidella,Blatticida Girault 1915 Homo.	Blatticidella Gahan & Fagan 1923
Chalcidoidea,Mymaridae,,Kikiki,Kikiki Huber & Beardsley 2000
Chalcidoidea,Torymidae,Toryminae,Torymus,Torymus Dalman 1820	Callimome Spinola 1811 Syn.	Misocampe Latreille 1818 Syn.	Misocampus Stephens 1829 Emend.	Diomorus Walker 1834 Syn.	Syntomaspis Förster 1856 Syn.	Callimomus Thomson 1876 Emend.	Lioterphus Thomson 1876 Syn.	Nannocerus Mayr 1885 Syn.	Hemitorymus Ashmead 1904	Dihomerus Schulz 1906 Emend.
Chalcidoidea,Trichogrammatidae,,Brachistagrapha,Brachistagrapha De Santis 1997
Chalcidoidea,Trichogrammatidae,,Pseudomirufens,Pseudomirufens Lou 1998
Chalcidoidea,Agaonidae,Epichrysomallinae,Marginalia,Marginalia Priyadarsanan 2000
Chalcidoidea,Agaonidae,Sycoryctinae,Adiyodiella,Adiyodiella Priyadarsanan 2000
Chalcidoidea,Agaonidae,Sycoryctinae,Philoverdance,Philoverdance Priyadarsanan 2000
Chalcidoidea,Encyrtidae,Tetracneminae,Amasyxia,Amasyxia Noyes 2000
Chalcidoidea,Encyrtidae,Tetracneminae,Gavria,Gavria Noyes 2000
Chalcidoidea,Encyrtidae,Tetracneminae,Hipponactis,Hipponactis Noyes 2000
Chalcidoidea,Encyrtidae,Tetracneminae,Peneax,Peneax Noyes 2000
Chalcidoidea,Eulophidae,Entedoninae,Acanthala,Acanthala Hansson 2000
Chalcidoidea,Eulophidae,Entedoninae,Ambocybe,Ambocybe Ubaidillah & LaSalle 2000
Chalcidoidea,Eulophidae,Entedoninae,Shardiella,Shardiella Sushil & Khan 1997
Chalcidoidea,Eulophidae,Entedoninae,Sporrongia,Sporrongia Gumovsky 1998
Chalcidoidea,Eulophidae,Entedoninae,Trisecodes,Trisecodes Delvare & LaSalle 2000
Chalcidoidea,Eulophidae,Entedoninae,Tropicharis,Tropicharis Hansson 1998
Chalcidoidea,Eulophidae,Euderinae,Guptaiella,Guptaiella Khan & Sushil 1998
Chalcidoidea,Eulophidae,Euderinae,Ogmoelachertus,Ogmoelachertus Schauff 2000
Chalcidoidea,Eulophidae,Tetrastichinae,Cryptastichus,Cryptastichus LaSalle 1998
Chalcidoidea,Eulophidae,Tetrastichinae,Iniostichus,Iniostichus Kamijo & Ikeda 1997
Chalcidoidea,Eulophidae,Tetrastichinae,Pasohstichus,Pasohstichus Ikeda 1997
Chalcidoidea,Pteromalidae,Asaphinae,Desantisiana,Desantisiana Neder de Román 1999
Chalcidoidea,Pteromalidae,Eunotinae,Ajantha,Ajantha Narendran 2000
Chalcidoidea,Pteromalidae,Pteromalinae,Kumarella,Kumarella Sureshan 1999
Chalcidoidea,Pteromalidae,Pteromalinae,Narendrella,Narendrella Sureshan 1999
Chalcidoidea,Pteromalidae,Pteromalinae,Paraiemea,Paraiemea Sureshan & Narendran 1998
Chalcidoidea,Rotoitidae,,Chiloe,Chiloe Gibson & Huber 2000
Chalcidoidea,Trichogrammatidae,,Ufensia,Ufensia Girault 1913	Neocentrobia Blood 1923 Syn.	Neocentrobia Blood & Kryger 1928 Homo.	Stephanotheisa Soyka 1931 Syn.	Grantanna Girault 1939 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Stenoselma,Stenoselma Delucchi 1956
Chalcidoidea,Pteromalidae,Pteromalinae,Stichocrepis,Stichocrepis Förster 1860
Chalcidoidea,Pteromalidae,Pteromalinae,Stinoplus,Stinoplus Thomson 1878
Chalcidoidea,Pteromalidae,Pteromalinae,Stirogenium,Stirogenium Dzhanokmen 1984
Chalcidoidea,Pteromalidae,Pteromalinae,Strejcekia,Strejcekia Boucek 1972
Chalcidoidea,Pteromalidae,Pteromalinae,Sympotomus,Sympotomus Brèthes 1923
Chalcidoidea,Pteromalidae,Pteromalinae,Synedrus,Synedrus Graham 1956
Chalcidoidea,Pteromalidae,Pteromalinae,Syntomopus,Syntomopus Walker 1833	Merismorella Girault 1926 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Systellogaster,Systellogaster Gahan 1917
Chalcidoidea,Pteromalidae,Pteromalinae,Szelenyinus,Szelenyinus Boucek 1974
Chalcidoidea,Pteromalidae,Pteromalinae,Tanina,Tanina Boucek 1976
Chalcidoidea,Pteromalidae,Pteromalinae,Termolampa,Termolampa Boucek 1961	Habritoides Szelényi 1981 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Thureonella,Thureonella Gijswijt 1990
Chalcidoidea,Pteromalidae,Pteromalinae,Tomicobia,Tomicobia Ashmead 1899	Ipocoelius Ruschka 1924 Syn.	Karpinskiella Boucek 1955 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Toxeuma,Toxeuma Walker 1833	Cirdania Hedqvist 1974 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Toxeumella,Toxeumella Girault 1913
Chalcidoidea,Pteromalidae,Pteromalinae,Toxeumelloides,Toxeumelloides Girault 1913
Chalcidoidea,Pteromalidae,Pteromalinae,Toxeumorpha,Toxeumorpha Girault 1915	Nigricolana Boucek 1976 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Trichargyrus,Trichargyrus Dzhanokmen 1989
Chalcidoidea,Pteromalidae,Pteromalinae,Trichokaleva,Trichokaleva Boucek 1972
Chalcidoidea,Pteromalidae,Pteromalinae,Trichomalopsis,Trichomalopsis Crawford 1913	Eupteromalus Kurdjumov 1913 Syn.	Nemicromelus Girault 1917 Syn.	Metadicylus Girault 1926 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Trichomalus,Trichomalus Thomson 1878	Lanceosoma Erdös 1953 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Tricolas,Tricolas Boucek 1967
Chalcidoidea,Pteromalidae,Pteromalinae,Trigonoderus,Trigonoderus Westwood 1832	Pterolycus Ratzeburg 1848 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Trigonogastrella,Trigonogastrella Girault 1915	Cryptoprymnoides Girault 1915 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Trinotiscus,Trinotiscus Boucek 1988
Chalcidoidea,Pteromalidae,Pteromalinae,Tripteromalus,Tripteromalus Kieffer 1910
Chalcidoidea,Pteromalidae,Pteromalinae,Tritneptis,Tritneptis Girault 1908	Kvaseria Hedqvist 1978 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Trjapitzinia,Trjapitzinia Dzhanokmen 1975
Chalcidoidea,Pteromalidae,Pteromalinae,Trychnosoma,Trychnosoma Graham 1957
Chalcidoidea,Pteromalidae,Pteromalinae,Tsela,Tsela Boucek 1988
Chalcidoidea,Pteromalidae,Pteromalinae,Uniclypea,Uniclypea Boucek 1976
Chalcidoidea,Pteromalidae,Pteromalinae,Urolepis,Urolepis Walker 1846	Halizoa Förster 1856 Syn.	Halizous Thomson 1878 Emend.	Belonura Ashmead 1896 Syn.
Chalcidoidea,Pteromalidae,Pteromalinae,Usubaia,Usubaia Kamijo 1983
Chalcidoidea,Pteromalidae,Pteromalinae,Veltrusia,Veltrusia Boucek 1972
Chalcidoidea,Pteromalidae,Pteromalinae,Vespita,Vespita Boucek 1993
Chalcidoidea,Pteromalidae,Pteromalinae,Vrestovia,Vrestovia Boucek 1961
Chalcidoidea,Pteromalidae,Pteromalinae,Xiphydriophagus,Xiphydriophagus Ferrière 1952
Chalcidoidea,Pteromalidae,Pteromalinae,Yanchepia,Yanchepia Boucek 1988
Chalcidoidea,Pteromalidae,Pteromalinae,Yosemitea,Yosemitea Boucek 1993
Chalcidoidea,Pteromalidae,Pteromalinae,Zdenekiana,Zdenekiana Huggert 1976	Zdenekia Huggert 1976 Syn.
Chalcidoidea,Torymidae,Toryminae,Rhynchodontomerus,Rhynchodontomerus Novicky & De Santis 1961
Chalcidoidea,Torymidae,Toryminae,Rhynchoticida,Rhynchoticida Boucek 1978
Chalcidoidea,Torymidae,Toryminae,Stenotorymus,Stenotorymus Masi 1938
Chalcidoidea,Torymidae,Toryminae,Thaumatorymus,Thaumatorymus Ferrière & Novicky 1954
Chalcidoidea,Torymidae,Toryminae,Torymoidellus,Torymoidellus Boucek 1988
Chalcidoidea,Torymidae,Toryminae,Torymoides,Torymoides Walker 1871	Dimeromicrus Crawford 1910 Syn.	Macrodontomerus Girault 1913 Syn.	Macrodontomerus Girault 1913 Homo.	Didactyliocerus Masi 1916 Syn.	Ameromicrus Nikol'skaya 1954 Syn.	Pondotorymus Boucek 1978 Syn.
Chalcidoidea,Torymidae,Toryminae,Zaglyptonotus,Zaglyptonotus Crawford 1914	Perissocentroides Blanchard 1938 Syn.
Chalcidoidea,Torymidae,Toryminae,Zdenekius,Zdenekius Grissell 1993
Chalcidoidea,Torymidae,Toryminae,Zophodetus,Zophodetus Grissell 1980
Chalcidoidea,Pteromalidae,Pireninae,Liaoella,Liaoella Xiao & Huang 1999
Chalcidoidea,Ormyridae,,Eubeckerella,Eubeckerella Narendran 1999
Chalcidoidea,Torymidae,Megastigminae,Macrodasyceras,Macrodasyceras Kamijo 1962
Chalcidoidea,Braconidae,Aphidiinae,Xenostigmus,Xenostigmus Smith 1944
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Apometagea,Apometagea Heraty 2002 check
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Athairocharis,Athairocharis Heraty 2002 check
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Babcockiella,Babcockiella Heraty 2002
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Carletonia,Carletonia  Heraty 2002
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Colocharis,Colocharis Heraty 2002
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Cyneucharis,Cyneucharis Heraty 2002
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Neostilbula,Neostilbula Heraty 2002
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Pogonocharis,Pogonocharis Heraty 2002
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Mimistaka,Risbecia Heraty 2002	Mimistaka Heraty 2004
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Zulucharis,Zulucharis Heraty 2002
