22138	"Moran-Zenteno, D. J.; Tolson, G.; Martinez-Serrano, R. G.; Martiny, B.; Schaaf, P.; Silva-Romo, G.; Macias-Romo, C.; Alba-Aldave, L.; Hernandez-Bernal, M. S.; Solis-Pichardo, G. N."	1999	"Moran-Zenteno, D. J.; Tolson, G.; Martinez-Serrano, R. G.; Martiny, B.; Schaaf, P.; Silva-Romo, G.; Macias-Romo, C.; Alba-Aldave, L.; Hernandez-Bernal, M. S.; Solis-Pichardo, G. N. 1999. Tertiary arc-magmatism of the Sierra Madre del Sur, Mexico, and its transition to the volcanic activity of the Trans-Mexican volcanic belt Journal of South American Earth Sciences 12:513-535"	""
22139	"Lux, S. A.; Copeland, R. S.; White, I. M.; Manrakhan, A; Billah, M. K."	2003	"Lux, S. A.; Copeland, R. S.; White, I. M.; Manrakhan, A; Billah, M. K. 2003. A new invasive fruit fly species from the Bactrocera dorsalis (Hendel) group detected in East Africa  Insect Science and its Application 23:355-361"	""
22140	"Pinero, J.; Aluja, M.; Equihua, M.; Ojeda, M. M. "	2002	"Pinero, J.; Aluja, M.; Equihua, M.; Ojeda, M. M.  2002. Feeding history, age and sex influence the response of four economically important anasterpha species (Diptera: tephritidae) to human urine and hydrolzed protein Folia Entomologica Mexicana 41:283-298"	""
22141	"Diaz-Fleischer, F. and Aluja, M. "	2003	"Diaz-Fleischer, F. and Aluja, M.  2003. Behavioural plasticity in relation to egg and time limitation: the case of two fly species in the genus Anastrepha (Diptera: Tephritidae) Oikos 100:125-133"	""
22142	"Feder, J. L.; Berlocher, S. H.; Roethele, J. B.; Dambroski, H.; Smith. J. J.; Perry, W. L.; Gavrilovic, V.; Filchak, K. E.; Aluja, M."	2003	"Feder, J. L.; Berlocher, S. H.; Roethele, J. B.; Dambroski, H.; Smith. J. J.; Perry, W. L.; Gavrilovic, V.; Filchak, K. E.; Aluja, M. 2003. Allopatric genetic origins for sympatric host-plant shifts and race formation in Rhagoletis Proceedings of the National Academy of Sciences of the United States of America 100:10314-10319"	""
22143	"Feder, J. L.; Xie, X.; Rull, J.; Velez, S.; Forbes, A.; Leung, B.; Dambroski, H.; Filchak, K. E.; Aluja, M. "	2005	"Feder, J. L.; Xie, X.; Rull, J.; Velez, S.; Forbes, A.; Leung, B.; Dambroski, H.; Filchak, K. E.; Aluja, M.  2005. Mayr, Dobzhansky and Bush and the complexities of sympatric speciation in Rhagoletis Proceedings of the National Academy of Sciences of the United States of America 102:6573-6580"	""
22144	"Burmester, T."	2001	"Burmester, T. 2001. Molecular evolution of the arthropod Hemocyanin superfamily Molecular Biology and Evolution 18:184-195"	""
22145	"Hahner-Holler, S.; Schoen, A.; Marden, J. H.; Decker, H.; Burmester, T. "	2004	"Hahner-Holler, S.; Schoen, A.; Marden, J. H.; Decker, H.; Burmester, T.  2004. A respiratory Hemocyanin from insects Proceedings of the National Academy of Sciences of the United States of America 101:871-874"	""
22146	"Burmester, T."	1999	"Burmester, T. 1999. Evolution and function of the inset hexamerins European Journal of Entomology 96:213-235"	""
22147	"Moraal, L. G. and van Achterberg, C."	2001	"Moraal, L. G. and van Achterberg, C. 2001. Spathius curvicaudis (Hymenoptera: Braconidae) new for the Netherlands; a parasitoid of the oak buprestid beetle, Agrilus biguttatus (Coleoptera: Buprestidae) Entomologische Berichten (Amsterdam) 61:165-168"	""
22148	"Varis, A.-L. and van Achterberg, C. "	2001	"Varis, A.-L. and van Achterberg, C.  2001. Peristenus varisae spec. nov. (Hymenoptera: Braconidae) parasitizing the European tarnished plant bug, Lygus rugulipennis Poppius (Heteroptera: Miridae) Zoologische Mededelingen (Leiden) 75:371-380"	""
22149	"Haas, F. and Kukalova-Peck, J. "	2001	"Haas, F. and Kukalova-Peck, J.  2001. Dermaptera hindwing structure and folding: new evidence for familial, ordinal and superordinal realtionships within Neoptera (Insecta) European Journal of Entomology 98:445-509"	""
22150	"Ku, D.-S. ; Belokobylskj, S.A. ; Park, J.-S. "	1998	"Ku, D.-S. ; Belokobylskj, S.A. ; Park, J.-S.  1998. Korean species of the genus Ascogaster Wesmael (Hymenoptera: Braconidae: Cheloninae) Korean Journal of Entomology 28:7-30"	""
22151	"Belokobylskij, S. A. and Ku, D.-S. "	2001	"Belokobylskij, S. A. and Ku, D.-S.  2001. New species of the genus Hartemita Cameron (Hymenoptera, Braconidae, Cardiochilinae) from Korea and Japan Journal of Asia-Pacific Entomology 4:27-30"	""
22152	"Ku, D.-S.; Kwon, G.-M.; Lee, G.-S."	1998	"Ku, D.-S.; Kwon, G.-M.; Lee, G.-S. 1998. Taxonomic notes on the genus Liriomyza Mik (Diptera: Agromyzidae) in Korea Entomological Research Bulletin 24:1-16"	""
22155	"Goolsby, J. A.; DeBarro, Paul, J.; Kirk, A. A.; Sutherst, R. W.; Canas, L.; Ciomperlik, M. A.; Ellsworth, P. C.; Gould, J. R.; Hartley, D. M.; Hoelmer, K. A.; Naranjo, S. E.; Rose, M.; Roltsch, W. J.; Ruiz, R. A.; Pickett, C. H.; Vacek, D. C."	2005	"Goolsby, J. A.; DeBarro, Paul, J.; Kirk, A. A.; Sutherst, R. W.; Canas, L.; Ciomperlik, M. A.; Ellsworth, P. C.; Gould, J. R.; Hartley, D. M.; Hoelmer, K. A.; Naranjo, S. E.; Rose, M.; Roltsch, W. J.; Ruiz, R. A.; Pickett, C. H.; Vacek, D. C. 2005. Post-release evaluatoin of biological control over Bemisia tabaci biotype QQQQBQQQQ in the USA and the development of predictive tools to guide instructions for other countries Biological Control 32:70-77"	""
22156	"Krauter, P. C. and Jones, R. W."	2004	"Krauter, P. C. and Jones, R. W. 2004. Key to parasitdis of the boll weevil species group associated with flower buds of Hampea, Gossypium, and Cienfuegosia in Southern Mexico Vedalia 11:35-43"	""
22157	"Settle, W. H. and Wilson, L. T."	1990	"Settle, W. H. and Wilson, L. T. 1990. Invasion by the variegated leafhopper and biotic interactions: parasitism, competiton, and apparent competiton Ecology 71:1461-1470"	""
22158	"Chew, F. S. "	1981	"Chew, F. S.  1981. Coexistence and local extinction in two pierid butterflies American Naturalist 118:655-672"	""
22159	"Prinsloo, G.L."	2002	"Prinsloo, G.L. 2002. The identity of Apanteles halfordi Ullyett (Hymenoptera: Braconidae), a parasitoid of the diamondback moth, Plutella xylostella (L.) (Lepidoptera: Plutellidae)  African Entomology 10:351-353"	""
22160	"Wheeler, Q. D. "	2004	"Wheeler, Q. D.  2004. Taxonomic triage and the poverty of phylogeny  Philosophical Transactions of the Royal Society of London 359:571-583"	""
22161	"Letourneau, D. K.; Dyer, L. A.; C., G. Vega"	2004	"Letourneau, D. K.; Dyer, L. A.; C., G. Vega 2004. "	""
22162	"Will, K. W. and Rubinoff, D. "	2004	"Will, K. W. and Rubinoff, D.  2004. Myth of the molecule: DNA barcodes for species cannot replace morphology for identification and classification Cladistics 20:47-55"	""
22163	"Konishi, K. and Maeto, K. "	2000	"Konishi, K. and Maeto, K.  2000. Ichneumonidea, Evanioidea, Trigonaloidea and Ibaliidae (Hymenoptera) from the Imperial Place, Tokyo Memoirs of the National Science Museum, Tokyo 36:307-323"	""
22164	"van Achterberg, C. "	2001	"van Achterberg, C.  2001. Macrocentrus sylvestrellae spec. nov. (Hymenoptera: Braconidae: Macrocentrinae), a parasitoid of Dioryctria sylvestrella (Ratzeburg) (Lepidoptera: Pyralidae) Zoologische Mededelingen (Leiden) 75:79-88"	""
22169	"Askew, R. R. and Shaw, M. R. "	2001	"Askew, R. R. and Shaw, M. R.  2001. Brachymeria tibilis (Walker, 1834) (Hymenoptera: Chalcididae), a parasitoid of Zygaena Febricius, 1777, and other Lepidoptera Entomologist's Gazette 52:263-268"	""
22170	"Shaw, M.R."	2001	"Shaw, M.R. 2001. Interactions between adults of some species of Netelia Gray (Hymenoptera: Ichneumonidae: Tryphoninae) and their caterpillar hosts (Lepidoptera) Journal of Hymenoptera Research 10:101-111"	""
22172	"Whitfield, J. B. "	1999	"Whitfield, J. B.  1999.  pp. In: Managing the Modern Herbarium: An inter-disciplinary approach  Edited by Metsger, D. A. and Byers, S.C.. Society for the Preservation of Natural History Collections, Washington, D.C."	""
22174	"Whitfield, J. B. "	2000	"Whitfield, J. B.  2000.  pp.97-105 In: Hymenoptera: Evolution, Biodiversity and Biological Control Edited by Austin, A. D. and Dowton, M.. CSIRO Press, Collingwood"	""
22175	"van Achterberg, C. and Yang, Z.-q. "	2004	"van Achterberg, C. and Yang, Z.-q.  2004. New species of the genera Megischus Brulle and Stephanus Jurine from China (Hymenoptera: Stephanoidae) with a key to world species of  the genus Stephanus Zoologische Mededelingen (Leiden) 78:101-117"	""
22176	"Papp, J. "	2004	"Papp, J.  2004. A revison of Szepligeti's Microchelonus species described from Hungary (Hymenoptera: Braconidae: Cheloninae) Annales Historico-Naturales Musei Nationalis Hungarici 96:225-259"	""
22177	"Maeto, K.; Osawa, N.; Fukuyama, K. "	2001	"Maeto, K.; Osawa, N.; Fukuyama, K.  2001. Impact of mast fruting on abundance of vespid wasps (Hymenoptera) in a lowland tropical forest of peninsular Malaysia Entomological Science 4:247-250"	""
22178	"Maeto, K. and Makihara, H. "	1999	"Maeto, K. and Makihara, H.  1999. Changes in insect assemblages with secondary succession of temperate deciduous forests after clear-cutting Japanese Journal of Entomology 2:11-26"	""
22179	"Rokas, A.; Nylander, J. A. A.; Ronquist, F.; Stone, G. N."	2002	"Rokas, A.; Nylander, J. A. A.; Ronquist, F.; Stone, G. N. 2002. A maxium-likelihood analysis of eight phylogenetic markers in gallwasps (Hymenoptera: Cynipidae): implications for insect phylogenic studies Molecular Phylogenetics and Evolution 22:206-219"	""
22180	"Basibuyuk, H. H.  Fitton, M. G.; Rasnitsyn, A. P.; Quickie, D. L. J."	2000	"Basibuyuk, H. H.  Fitton, M. G.; Rasnitsyn, A. P.; Quickie, D. L. J. 2000. Two genera of the Evaniidae (Insecta:Hymenoptera) from late Cretaceous New Jersy amber`  pp.313-325"	""
22181	"Quickie, D. L. J.; Taylor, J.; Purvis, A."	2001	"Quickie, D. L. J.; Taylor, J.; Purvis, A. 2001. Changing the landscape: a new strategy for estimating large phylogenies Systematic Biology 50:60-66"	""
22182	"Vilhelmsen, L.; Isidoro, N.; Romani, R. ; Basibuyuk, H. H.; Quickie, D. L. J."	2001	"Vilhelmsen, L.; Isidoro, N.; Romani, R. ; Basibuyuk, H. H.; Quickie, D. L. J. 2001. Host location and oviposition in a basal group of parasitic wasps: the subgenual organ, ovipostion apparatus and associated structures in the Orussidae (Hymenoptera, Insecta) Zoomorphologie 121:63-84"	""
22183	"Mardulyn, P. and Whitfield, J. B. "	1999	"Mardulyn, P. and Whitfield, J. B.  1999. Phylogenetic signal in the COI, 16S and 28S genes for inferring relationships amoung the genera of Microgastrinae (Hymenoptera: Braconidae): evidence of a high diversification rate in this group of parasitoids Molecular Phylogenetics and Evolution 12:282-294"	""
22184	"Kankare, M. & Shaw, M. R."	2004	"Kankare, M. & Shaw, M. R. 2004. Molecular phylogeny of Cotesia Cameron, 1891 (Insecta: Hymenoptera: Bracondiae:Microgastrinae) parasitoids associated with Melitaeini butterflies (Insecta: Lepidoptera: Nymphalidae: Melitaeini) Molecular Phylogenetics and Evolution 32:207-220"	""
22185	"Vilhelmsen, L."	2004	"Vilhelmsen, L. 2004. The old wasp and the tree: fossils, phylogeny and biogeography in the Orussidae (Insecta, Hymenoptera)  Biological Journal of the Linnean Society 82:139-160"	""
22186	"Baeza-Larios, G.; Sivinski, J.; Holler, T.; Aluja, M. "	2002	"Baeza-Larios, G.; Sivinski, J.; Holler, T.; Aluja, M.  2002. The Ability of Coptera haywardi (Ogloblin) (Hymenoptera: Diapriidae) to locate and attack the pupae of the Mediterranean fruit fly, Ceratitis capitata (Wiedemann) (Diptera: Tephritidae), under seminatural conditions Biological Control 23:213-218"	""
22187	"Guillen, L.; Aluja, M.; Equihua, M.; Sivinski, J. "	2002	"Guillen, L.; Aluja, M.; Equihua, M.; Sivinski, J.  2002. Performance of two fruit fly (Diptera: Tephritidae) pupal parasitoids (Coptera haywardi [Hymenoptera: Diapriidae] and Pachycrepoideus vindemiae [Hymenoptera: Pteromalidae]) under different enviromental soil conditions Biological Control 23:219-227"	""
22192	"Sivinski, J. and Aluja, M."	2003	"Sivinski, J. and Aluja, M. 2003. The evolution of ovipositor length in the parasitic Hymenoptera and the search for predictablility in biological control Florida Entomologist 86:143-150"	"Sivinski and Aluja 2003"
22196	"van Achterberg, C. "	2004	"van Achterberg, C.  2004. Revision of the Euagathis species Hymenoptera: Braconidae:Agathidinae) from Wallacea and Papua Zoologische Mededelingen (Leiden) 78:1-76"	""
22198	"Dyer, L. A. and Letourneau, D. K."	1999	"Dyer, L. A. and Letourneau, D. K. 1999. Trophic cascades in a complex terrestrial community Proceedings of the National Academy of Sciences of the United States of America 96:5072-5076"	""
22201	"Dyer, L. A.; Dodson, C. D.; Stireman, J. O. III; Tobler, M. A.; Smilanich, A. M.; Fincher, R. M.; Letourneau"	2003	"Dyer, L. A.; Dodson, C. D.; Stireman, J. O. III; Tobler, M. A.; Smilanich, A. M.; Fincher, R. M.; Letourneau 2003. Synergistic effects of three Piper amides on generalist and specialist herbivores Journal of Chemical Ecology 29:2499-2514"	""
22202	"Quickie, D. L. J.; Shaw, M. R.; Takahashi, M.; Yanechin, B."	2004	"Quickie, D. L. J.; Shaw, M. R.; Takahashi, M.; Yanechin, B. 2004. Cocoon silk chemistry of non-cyclostome Braconidae, with remarks on phylogenetic relationships within the Microgastrinae (Hymenoptera: Braconidae) Journal of Natural History 38:2167-2181"	""
22203	"Zaldivar-Riveron, A.; Areekul, B.; Shaw, M. R.; Quicke, D. L. J."	2004	"Zaldivar-Riveron, A.; Areekul, B.; Shaw, M. R.; Quicke, D. L. J. 2004. Comparative morphology of the venom apparatus in the braconid wasp subfamily Rogadinae (Insecta, Hymenoptera, Braconidae) and related taxa Zoologica Scripta 33:223-237"	""
22204	"Papp, J."	2004	"Papp, J. 2004. A synopsis of the Syntretus Foerster species of Taiwan (Hymenoptera: Braconidae: Euphorinae)  Journal of Agricultural Research in China 53:39-62"	""
22205	"Lockwood, J. A. "	1997	"Lockwood, J. A.  1997. Competing values and moral imperatives: an overview of ethical issues in biological control Agriculture and Human Values 14:205-210"	""
22206	"Messing, R. H. "	2000	"Messing, R. H.  2000.  pp.45-55 In: Nontarget Effects of Biological Control Edited by Folett, P. A. and Duan, J. J.. Kluwer Academic Publishers, Boston, Dordrecht & London"	""
22207	"Funasaki, G. Y.; Lai, P. -Y.; Nakarhara, L. M.; Beardsley, J. W.; Ota, A. K."	1998	"Funasaki, G. Y.; Lai, P. -Y.; Nakarhara, L. M.; Beardsley, J. W.; Ota, A. K. 1998. A review of biological control introductions in Hawaii: 1980 to 1985 Proceedings of the Hawaiian Entomological Society 20:105-160"	""
22209	"Chau, A. and Mackauer, M. "	2001	"Chau, A. and Mackauer, M.  2001. Host-instar selection in the aphid parasitoid Monoctonus paulensis (Hymenoptera: braconidae, Aphidiinae); assessing costs and benefits Canadian Entomologist 133:549-564"	""
22211	"Chow, A. and Mackauer, M. "	1999	"Chow, A. and Mackauer, M.  1999. Marking the package or its contents: host discriminaion and acceptance in the ecoparasitoid Dendrocerus Carpenteri (Hymenoptera: Megaspilidae) Canadian Entomologist 131:495-505"	""
22212	"Henter, H. J. and Via, S. "	1995	"Henter, H. J. and Via, S.  1995. The potential for coevolution in a host-parasitoid system.  I. Genetic variation within an aphid population in susceptibility to a parasitic wasp Evolution 49:427-438"	""
22213	"Hopper, K. R. "	1986	"Hopper, K. R.  1986. Preference, acceptance and fitness components of Microplitis croceipes (Hymenoptera: Braconidae) attacking carious instars of Heliothis virescens (Lepidoptera: Noctuidae) Environmental Entomology 15:247-280"	""
22214	"Olckers, T. "	2000	"Olckers, T.  2000. Biology, host specifity and risk assessment of Gargaphia decoris, the first agent to be released in South Africa for the biological control of the invasive tree Solanum mauritianum BioControl (Dordrecht) 45:373-388"	""
22215	"Settle, W. H.; Ariawan, H.; Astuti, E. T.; Cahyana, W.; Hakim, A. L.; Hindayana, D.; Lestari, A. S.; Pajarningsih"	1996	"Settle, W. H.; Ariawan, H.; Astuti, E. T.; Cahyana, W.; Hakim, A. L.; Hindayana, D.; Lestari, A. S.; Pajarningsih 1996. Managing tropical rice pests through conservation of generalists natural enemies and alternative prey Ecology 77:1975-1988"	""
22216	"Novotny, V.; Miller, S. E.; Basset. Y.; Cizek, L.; Drozd, P.; Darrow, K.; Leps, D."	2002	"Novotny, V.; Miller, S. E.; Basset. Y.; Cizek, L.; Drozd, P.; Darrow, K.; Leps, D. 2002. Predictably simple: assemblages of caterpillars (Lepidoptera) feeding on rainforest trees in Papua New Guinea Proceedings of the Royal Society 10"	""
22217	"Grbic, M. and Strand, M. R."	1998	"Grbic, M. and Strand, M. R. 1998. Shifts in the life history of parasitic wasps correlate with pronounced alterations in early development Proceedings of the National Academy of Sciences of the United States of America 95:1097-1101"	""
22218	"Harvey, J. A. and Strand, M. R. "	2002	"Harvey, J. A. and Strand, M. R.  2002. The developmental strategies of endoparasitoid wasps vary with host feeding ecology Ecology 83:2439-2451"	""
22219	"Harvey, J. A.; Jervis, M. A.; Gols, R.; Jiang, N.; Vet, L. E. M."	1999	"Harvey, J. A.; Jervis, M. A.; Gols, R.; Jiang, N.; Vet, L. E. M. 1999. Development of the parasitoid, Cotesia rubecula (Hymenoptera: Braconidae) in Pieris rapae and Pieris brassicae (Lepidoptera: Peridae): evidence for host regulation Journal of Insect Physiology 45:173-182"	""
